web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564972394-205534","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Area Code Skill","https://www.amazon.com/SKS-INC-Area-Code-Skill/dp/B01MRHYT4G/ref=sr_1_132?fst=as%3Aoff&qid=1564969822&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-132","Area Code Skill","This skill can be used to get region information associated with any telephone number.","null","area code finder","dynamic content.","null","","null","","7","by SKS INC.","7","https://www.amazon.com/product-reviews/B01MRHYT4G","3.2 out of 5 stars","Utilities","Zip Code Lookup","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=9&fst=as%3Aoff&qid=1564969820&rnid=2661617011&ref=sr_pg_8"
"1564970705-200910","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Safe Place","https://www.amazon.com/petestanley-co-uk-Safe-Place/dp/B01N24AYGE/ref=sr_1_261?fst=as%3Aoff&qid=1564969838&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-261","Safe Place","Ever forgotten the safe place you put your passport last year? Now you can get Alexa to remember for you!

Safe Place remembers where you put those important things for you, simply tell Safe Place ""my passport is in the safe"" or ""remember that my certificate is in the desk drawer"".
When you come to need it next simply ask Safe Place ""where's my passport?""

Want to update the location of an item?  Simply tell Safe Space the new location the same way you told it where it was before. 

To get Safe Space to forget an item's location just tell Safe Place ""Forget my passport"" or if you want it to forget everything, ""forget me"".

I hope you find Safe Place useful, thanks for checking it out!","null","safe place","dynamic content.","null","","null","","47","by petestanley.co.uk","47","https://www.amazon.com/product-reviews/B01N24AYGE","3.9 out of 5 stars","Utilities","Calendars & Reminders","Almost!","https://www.amazon.com/gp/customer-reviews/R2RPP8PQNYQPL3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N24AYGE","This is just what I was looking for to help a relative with memory issues.  I am having issues with Alexa understanding what I am saying, but I am hopeful.  It would be absolutely brilliant if there was a way to feed the information in through an app.  For example: item - safe place","3.0 out of 5 stars","February 10, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=17&fst=as%3Aoff&qid=1564969836&rnid=2661617011&ref=sr_pg_16"
"1564974750-212257","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Pitch Pipe","https://www.amazon.com/Dan-Lee-Pitch-Pipe/dp/B01DOG8U08/ref=sr_1_20?fst=as%3Aoff&qid=1564969807&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-20","Pitch Pipe","Pitch Pipe is a digital chromatic pitch pipe that plays any of the thirteen pitches in an octave, each a half step above the previous. This includes: A flat, A, B flat, B, C, C sharp, D, E flat, E (low and high), F, F sharp, G. 

Use Pitch Pipe as a pitch reference for your singing or instrument tuning. 

To hear a pitch, say ""Alexa, ask Pitch Pipe...""

- ""to play high E""
- ""play the key of C sharp""

Enjoy!","null","pitch pipe","dynamic content.","null","","null","","43","by Dan Lee","43","https://www.amazon.com/product-reviews/B01DOG8U08","3.6 out of 5 stars","Music & Audio","Accessories","Works very well","https://www.amazon.com/gp/customer-reviews/R3NW6QUSZX4LRW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01DOG8U08","Works fine for me. Understands me every time, and plays the correct pitch every time. Volume is a little too low otherwise I would give it 5 stars.","4.0 out of 5 stars","April 6, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564969805&rnid=2661617011&ref=sr_pg_1"
"1564972875-206750","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Age Calculator","https://www.amazon.com/Mike-Christianson-Age-Calculator/dp/B0189WBV3U/ref=sr_1_102?fst=as%3Aoff&qid=1564969818&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-102","Age Calculator","The Age Calculator helps you calculate age between now and a given date, whether in the past or future. Depending on the length of time, it will provide the number of days, months, or years, as appropriate. When the year is unspecified, the next year will be used by default.","null","age calculator","dynamic content.","null","","null","","46","by Mike Christianson","46","https://www.amazon.com/product-reviews/B0189WBV3U","3.6 out of 5 stars","Utilities","Calculators","Needs work but great idea","https://www.amazon.com/gp/customer-reviews/RGBL7KRXZ35W6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0189WBV3U","You do have to say Ask Age Calculator. I also could not get it to give me the number of days.","2.0 out of 5 stars","December 26, 2015","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=7&fst=as%3Aoff&qid=1564969816&rnid=2661617011&ref=sr_pg_6"
"1564972154-204897","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Random Number","https://www.amazon.com/Zapborg-Random-Number/dp/B07KKF5HHN/ref=sr_1_156?fst=as%3Aoff&qid=1564969824&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-156","Random Number","This skill will generate a random number between 1 and 100 for you.","null","random number","dynamic content.","null","","null","","2","by Zapborg","2","https://www.amazon.com/product-reviews/B07KKF5HHN","5.0 out of 5 stars","Utilities","Calculators","simple and usefull","https://www.amazon.com/gp/customer-reviews/RZQON469DUX7N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07KKF5HHN","I use this to decide who goes first in games and who does the dishes, or who does anything when we cant decide.  Like paper, rock, scissors.","5.0 out of 5 stars","January 7, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=10&fst=as%3Aoff&qid=1564969822&rnid=2661617011&ref=sr_pg_9"
"1564974613-211836","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Morning Rooster","https://www.amazon.com/ROAR-Morning-Rooster/dp/B076MJ5WXL/ref=sr_1_22?fst=as%3Aoff&qid=1564969807&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-22","Morning Rooster","Wake up to the sound of the countryside with a rooster ! 

Simply say ""Alexa, start morning rooster"" to wake your family. 

To stop the rooster, you have to say ""Alexa, stop"". 

NOTE: Contrary to some reviews and comments, this Skill *absolutely* stops when you say ""Alexa, stop"".   But you do have to say 'Alexa' first - this is due to the way that Amazon has implemented the audio player.","null","morning rooster","dynamic content.","null","","null","","41","by ROAR","41","https://www.amazon.com/product-reviews/B076MJ5WXL","3.2 out of 5 stars","Utilities","Alarms & Clocks","Nothing at all","https://www.amazon.com/gp/customer-reviews/R32SDAQZTO35ZC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B076MJ5WXL","Did not do anything","1.0 out of 5 stars","December 26, 2017","Next page→","https://www.amazon.com/ROAR-Morning-Rooster/product-reviews/B076MJ5WXL/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564969805&rnid=2661617011&ref=sr_pg_1"
"1564970301-199691","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Recycling Reminder","https://www.amazon.com/Casey-Loren-Billman-Recycling-Reminder/dp/B01HPJ6M4G/ref=sr_1_290?fst=as%3Aoff&qid=1564969842&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-290","Recycling Reminder","Never have to judge if it's your recycling week by looking down the street.  Configure Recycling Reminder to remember your biweekly pickup week by saying, ""Alexa, ask Recycling Reminder to remember my recycling week as"" followed by ""this week"" or ""next week"".  To use Recycling Reminder, ask Alexa to ""ask Recycling Reminder if pickup is this week"" to have a quick reminder or simply, ""open Recycling Reminder"".","null","recycling reminder","dynamic content.","null","","null","","33","by Casey Loren Billman","33","https://www.amazon.com/product-reviews/B01HPJ6M4G","3.3 out of 5 stars","Utilities","Calendars & Reminders","recycling reminder","https://www.amazon.com/gp/customer-reviews/R27M1MCP3P9E1C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01HPJ6M4G","Seems to work fine for me as well.","4.0 out of 5 stars","November 8, 2016","Next page→","https://www.amazon.com/Casey-Loren-Billman-Recycling-Reminder/product-reviews/B01HPJ6M4G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=19&fst=as%3Aoff&qid=1564969840&rnid=2661617011&ref=sr_pg_18"
"1564970992-201728","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","REM Sleep","https://www.amazon.com/bshutt-REM-Sleep/dp/B06XRB4DNY/ref=sr_1_240?fst=as%3Aoff&qid=1564969834&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-240","REM Sleep","Use this skill to find out the optimal time to wake up, based on number of REM sleep cycles.","null","rem sleep","dynamic content.","null","","null","","2","by bshutt","2","https://www.amazon.com/product-reviews/B06XRB4DNY","3.0 out of 5 stars","Utilities","Calculators","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=15&fst=as%3Aoff&qid=1564969832&rnid=2661617011&ref=sr_pg_14"
"1564970630-200688","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","FreeDays","https://www.amazon.com/Softmil-FreeDays/dp/B01MYV7DST/ref=sr_1_268?fst=as%3Aoff&qid=1564969838&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-268","FreeDays","The skill allows you to find out the next free day (banking holiday) in a specific Country. You will get both the official name of the next free day  and in how many days you need to wait for it.
From now on you will never be surprised and can start organising your day-off in advance. 
46 countries (http://holidays.kayaposoft.com/) supported and support for regions will be added soon.","null","bank holidays","dynamic content.","null","","null","","1","by Softmil","1","https://www.amazon.com/product-reviews/B01MYV7DST","1.0 out of 5 stars","Utilities","Calendars & Reminders","Never worked, I don't understand the question","https://www.amazon.com/gp/customer-reviews/RKU1HH829A2S9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MYV7DST","next bank holliday in Sweden. I don't understand the question.","1.0 out of 5 stars","February 21, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=17&fst=as%3Aoff&qid=1564969836&rnid=2661617011&ref=sr_pg_16"
"1564973903-209738","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Russian Bells","https://www.amazon.com/ROAR-Russian-Bells/dp/B0784RCKLP/ref=sr_1_47?fst=as%3Aoff&qid=1564969810&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-47","Russian Bells","The unique & entrancing sound of the Kremlin and other Russian Orthodox churches.","null","russian bells","dynamic content.","null","","null","","15","by ROAR","15","https://www.amazon.com/product-reviews/B0784RCKLP","4.5 out of 5 stars","Utilities","Alarms & Clocks","The best","https://www.amazon.com/gp/customer-reviews/R2FGKSOB50YHCI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0784RCKLP","Best bells ever","5.0 out of 5 stars","March 13, 2018","Next page→","https://www.amazon.com/ROAR-Russian-Bells/product-reviews/B0784RCKLP/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564969807&rnid=2661617011&ref=sr_pg_2"
"1564975882-215629","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Not user friendly","https://www.amazon.com/gp/customer-reviews/RTIXGAAO67MS6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","This app/software is really not user friendly.  If I could give it zero stars I would.","1.0 out of 5 stars","October 3, 2018","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4","",""
"1564975406-214162","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Slick","https://www.amazon.com/gp/customer-reviews/R3KZJCJIAH7K29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","I love","5.0 out of 5 stars","July 16, 2018","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22","",""
